jichang,shijian,xuhao,lichangliuliang
ZHCC,52,21,6
ZHCC,52,22,7
ZHCC,52,23,5
ZHCC,52,24,6
ZHCC,52,25,9
ZHCC,52,26,7
ZHCC,52,27,4
ZHCC,52,28,6
ZHCC,52,29,6
ZHCC,52,30,7
ZHCC,52,31,5
ZHCC,52,32,7
ZHCC,52,33,8
ZHCC,52,34,4
ZHCC,52,36,4
ZHCC,52,37,5
ZHCC,52,38,5
ZHCC,52,39,7
ZHCC,52,40,8
ZHCC,52,41,6
ZHCC,52,42,6
ZHCC,52,43,5
ZHCC,52,44,5
ZHCC,52,45,4
ZHCC,52,46,5
ZHCC,52,47,7
ZHCC,52,48,5
ZHCC,52,50,6
ZHCC,53,1,11
ZHCC,53,2,8
ZHCC,53,3,10
ZHCC,53,4,5
ZHCC,53,5,4
ZHCC,53,6,9
ZHCC,53,7,7
ZHCC,53,8,4
ZHCC,53,9,4
ZHCC,53,10,8
ZHCC,53,11,6
ZHCC,53,12,5
ZHCC,53,13,8
ZHCC,53,14,7
ZHCC,53,15,7
ZHCC,53,16,5
ZHCC,53,17,8
ZHCC,53,18,5
ZHCC,53,19,4
ZHCC,53,20,4
ZHCC,53,21,8
ZHCC,53,22,8
ZHCC,53,23,6
ZHCC,53,24,7
ZHCC,53,25,8
ZHCC,53,26,6
ZHCC,53,27,6
ZHCC,53,28,7
ZHCC,53,29,4
ZHCC,53,30,6
ZHCC,53,31,6
ZHCC,53,32,9
ZHCC,53,33,4
ZHCC,53,34,6
ZHCC,53,35,7
ZHCC,53,36,9
ZHCC,53,37,11
ZHCC,53,38,8
ZHCC,53,39,6
ZHCC,53,40,6
ZHCC,53,41,4
ZHCC,53,42,7
ZHCC,53,44,6
ZHCC,53,45,4
ZHCC,53,46,5
ZHCC,53,47,5
ZHCC,53,48,9
ZHCC,53,49,5
ZHCC,53,50,4
ZHCC,54,1,7
ZHCC,54,2,10
ZHCC,54,3,8
ZHCC,54,4,6
ZHCC,54,6,9
ZHCC,54,7,9
ZHCC,54,8,6
ZHCC,54,9,6
ZHCC,54,10,4
ZHCC,54,11,7
ZHCC,54,12,7
ZHCC,54,13,9
ZHCC,54,14,4
ZHCC,54,15,4
ZHCC,54,16,5
ZHCC,54,17,10
ZHCC,54,18,7
ZHCC,54,19,11
ZHCC,54,20,8
ZHCC,54,21,8
ZHCC,54,22,4
ZHCC,54,23,4
ZHCC,54,24,10
ZHCC,54,26,8
ZHCC,54,27,5
ZHCC,54,28,6
ZHCC,54,29,5
ZHCC,54,30,8
ZHCC,54,31,7
ZHCC,54,32,8
ZHCC,54,33,8
ZHCC,54,34,8
ZHCC,54,35,4
ZHCC,54,36,4
ZHCC,54,37,6
ZHCC,54,38,7
ZHCC,54,39,7
ZHCC,54,41,6
ZHCC,54,42,8
ZHCC,54,43,6
ZHCC,54,44,5
ZHCC,54,45,8
ZHCC,54,46,6
ZHCC,54,47,6
ZHCC,54,48,6
ZHCC,54,49,5
ZHCC,54,50,4
ZHCC,55,1,8
ZHCC,55,2,5
ZHCC,55,3,4
ZHCC,55,4,7
ZHCC,55,5,4
ZHCC,55,6,6
ZHCC,55,7,4
ZHCC,55,8,6
ZHCC,55,9,6
ZHCC,55,10,7
ZHCC,55,11,4
ZHCC,55,12,6
ZHCC,55,13,6
ZHCC,55,14,5
ZHCC,55,15,7
ZHCC,55,16,9
ZHCC,55,17,4
ZHCC,55,18,5
ZHCC,55,19,5
ZHCC,55,21,4
ZHCC,55,22,4
ZHCC,55,23,8
ZHCC,55,24,5
ZHCC,55,25,9
ZHCC,55,26,7
ZHCC,55,27,6
ZHCC,55,28,8
ZHCC,55,29,9
ZHCC,55,30,6
ZHCC,55,31,10
ZHCC,55,32,8
ZHCC,55,33,4
ZHCC,55,34,6
ZHCC,55,35,10
ZHCC,55,36,8
ZHCC,55,37,5
ZHCC,55,38,9
ZHCC,55,39,4
ZHCC,55,40,5
ZHCC,55,41,7
ZHCC,55,42,5
ZHCC,55,43,10
ZHCC,55,44,4
ZHCC,55,45,5
ZHCC,55,46,5
ZHCC,55,47,5
ZHCC,55,48,6
ZHCC,55,49,8
ZHCC,55,50,9
ZHCC,56,1,9
ZHCC,56,2,5
ZHCC,56,3,7
ZHCC,56,4,9
ZHCC,56,5,6
ZHCC,56,6,6
ZHCC,56,7,6
ZHCC,56,8,11
ZHCC,56,9,12
ZHCC,56,10,7
ZHCC,56,12,9
ZHCC,56,13,5
ZHCC,56,14,9
ZHCC,56,15,5
ZHCC,56,16,7
ZHCC,56,17,7
ZHCC,56,18,8
ZHCC,56,19,8
ZHCC,56,20,6
ZHCC,56,22,6
ZHCC,56,23,4
ZHCC,56,24,5
ZHCC,56,25,7
ZHCC,56,26,7
ZHCC,56,27,4
ZHCC,56,28,5
ZHCC,56,29,6
ZHCC,56,30,6
ZHCC,56,31,7
ZHCC,56,32,8
ZHCC,56,33,10
ZHCC,56,34,4
ZHCC,56,35,6
ZHCC,56,36,11
ZHCC,56,37,9
ZHCC,56,38,6
ZHCC,56,39,6
ZHCC,56,40,9
ZHCC,56,41,8
ZHCC,56,42,5
ZHCC,56,43,4
ZHCC,56,44,6
ZHCC,56,45,8
ZHCC,56,46,8
ZHCC,56,47,6
ZHCC,56,48,8
ZHCC,56,49,6
ZHCC,56,50,7
ZHCC,57,2,8
ZHCC,57,3,4
ZHCC,57,4,6
ZHCC,57,5,9
ZHCC,57,6,12
ZHCC,57,7,5
ZHCC,57,8,6
ZHCC,57,9,5
ZHCC,57,10,13
ZHCC,57,11,6
ZHCC,57,12,5
ZHCC,57,13,6
ZHCC,57,14,5
ZHCC,57,15,5
ZHCC,57,16,7
ZHCC,57,17,6
ZHCC,57,18,4
ZHCC,57,19,8
ZHCC,57,20,5
ZHCC,57,21,4
ZHCC,57,22,5
ZHCC,57,23,7
ZHCC,57,24,4
ZHCC,57,25,6
ZHCC,57,26,5
ZHCC,57,27,6
ZHCC,57,28,8
ZHCC,57,29,9
ZHCC,57,30,6
ZHCC,57,31,6
ZHCC,57,32,9
ZHCC,57,33,6
ZHCC,57,34,6
ZHCC,57,35,8
ZHCC,57,36,6
ZHCC,57,37,6
ZHCC,57,38,7
ZHCC,57,39,7
ZHCC,57,40,4
ZHCC,57,41,9
ZHCC,57,42,5
ZHCC,57,43,7
ZHCC,57,44,6
ZHCC,57,45,7
ZHCC,57,46,4
ZHCC,57,47,8
ZHCC,57,48,5
ZHCC,57,49,7
ZHCC,58,1,6
ZHCC,58,2,10
ZHCC,58,3,12
ZHCC,58,4,4
ZHCC,58,5,5
ZHCC,58,6,6
ZHCC,58,7,4
ZHCC,58,8,4
ZHCC,58,9,4
ZHCC,58,10,6
ZHCC,58,11,6
ZHCC,58,14,5
ZHCC,58,15,5
ZHCC,58,16,5
ZHCC,58,17,8
ZHCC,58,18,7
ZHCC,58,19,9
ZHCC,58,20,9
ZHCC,58,21,9
ZHCC,58,22,6
ZHCC,58,23,6
ZHCC,58,24,7
ZHCC,58,25,4
ZHCC,58,26,4
ZHCC,58,27,5
ZHCC,58,28,8
ZHCC,58,29,9
ZHCC,58,30,4
ZHCC,58,31,7
ZHCC,58,32,8
ZHCC,58,33,7
ZHCC,58,34,4
ZHCC,58,35,12
ZHCC,58,36,6
ZHCC,58,37,8
ZHCC,58,38,5
ZHCC,58,39,6
ZHCC,58,40,7
ZHCC,58,41,6
ZHCC,58,42,7
ZHCC,58,43,9
ZHCC,58,44,5
ZHCC,58,45,8
ZHCC,58,46,7
ZHCC,58,47,5
ZHCC,58,49,9
ZHCC,58,50,7
ZHCC,59,1,6
ZHCC,59,2,6
ZHCC,59,3,5
ZHCC,59,4,9
ZHCC,59,5,7
ZHCC,59,6,8
ZHCC,59,7,6
ZHCC,59,8,6
ZHCC,59,9,6
ZHCC,59,10,6
ZHCC,59,11,8
ZHCC,59,12,5
ZHCC,59,13,8
ZHCC,59,14,9
ZHCC,59,15,4
ZHCC,59,16,5
ZHCC,59,18,9
ZHCC,59,19,4
ZHCC,59,20,5
ZHCC,59,21,6
ZHCC,59,23,7
ZHCC,59,24,6
ZHCC,59,25,4
ZHCC,59,26,7
ZHCC,59,27,7
ZHCC,59,28,7
ZHCC,59,29,9
ZHCC,59,30,10
ZHCC,59,31,5
ZHCC,59,32,5
ZHCC,59,33,6
ZHCC,59,34,10
ZHCC,59,35,5
ZHCC,59,36,7
ZHCC,59,37,4
ZHCC,59,38,6
ZHCC,59,39,7
ZHCC,59,40,5
ZHCC,59,41,7
ZHCC,59,42,8
ZHCC,59,43,5
ZHCC,59,44,4
ZHCC,59,45,6
ZHCC,59,46,4
ZHCC,59,47,9
ZHCC,59,48,8
ZHCC,59,50,4
ZHCC,60,1,7
ZHCC,60,2,9
ZHCC,60,3,7
ZHCC,60,4,9
ZHCC,60,5,4
ZHCC,60,6,6
ZHCC,60,7,4
ZHCC,60,8,8
ZHCC,60,9,8
ZHCC,60,10,6
ZHCC,60,12,6
ZHCC,60,13,4
ZHCC,60,14,6
ZHCC,60,15,6
ZHCC,60,16,6
ZHCC,60,17,6
ZHCC,60,18,5
ZHCC,60,19,5
ZHCC,60,20,6
ZHCC,60,21,4
ZHCC,60,22,5
ZHCC,60,25,4
ZHCC,60,26,6
ZHCC,60,27,6
ZHCC,60,28,7
ZHCC,60,29,4
ZHCC,60,30,5
ZHCC,60,31,7
ZHCC,60,32,5
ZHCC,60,33,4
ZHCC,60,34,5
ZHCC,60,35,5
ZHCC,60,36,8
ZHCC,60,37,9
ZHCC,60,38,10
ZHCC,60,39,7
ZHCC,60,40,5
ZHCC,60,41,6
ZHCC,60,42,6
ZHCC,60,43,4
ZHCC,60,44,5
ZHCC,60,45,5
ZHCC,60,46,6
ZHCC,60,47,6
ZHCC,60,48,6
ZHCC,60,49,8
ZHCC,60,50,9
ZHCC,61,1,7
ZHCC,61,2,9
ZHCC,61,3,4
ZHCC,61,4,5
ZHCC,61,5,5
ZHCC,61,6,6
ZHCC,61,7,7
ZHCC,61,8,4
ZHCC,61,9,4
ZHCC,61,10,7
ZHCC,61,11,6
ZHCC,61,12,12
ZHCC,61,13,4
ZHCC,61,14,7
ZHCC,61,15,5
ZHCC,61,16,9
ZHCC,61,17,8
ZHCC,61,18,7
ZHCC,61,19,6
ZHCC,61,20,7
ZHCC,61,21,4
ZHCC,61,22,4
ZHCC,61,23,5
ZHCC,61,24,5
ZHCC,61,25,8
ZHCC,61,26,6
ZHCC,61,27,6
ZHCC,61,28,4
ZHCC,61,29,7
ZHCC,61,30,4
ZHCC,61,31,5
ZHCC,61,32,12
ZHCC,61,33,8
ZHCC,61,34,6
ZHCC,61,35,6
ZHCC,61,36,7
ZHCC,61,37,4
ZHCC,61,38,6
ZHCC,61,39,8
ZHCC,61,40,7
ZHCC,61,41,6
ZHCC,61,42,12
ZHCC,61,43,8
ZHCC,61,44,6
ZHCC,61,45,8
ZHCC,61,46,6
ZHCC,61,47,4
ZHCC,61,48,5
ZHCC,61,49,6
ZHCC,61,50,7
ZHCC,62,1,6
ZHCC,62,2,5
ZHCC,62,3,7
ZHCC,62,4,8
ZHCC,62,5,8
ZHCC,62,6,5
ZHCC,62,7,5
ZHCC,62,8,7
ZHCC,62,9,5
ZHCC,62,10,8
ZHCC,62,11,8
ZHCC,62,12,4
ZHCC,62,13,6
ZHCC,62,14,6
ZHCC,62,15,5
ZHCC,62,16,6
ZHCC,62,17,8
ZHCC,62,18,7
ZHCC,62,19,5
ZHCC,62,20,5
ZHCC,62,21,5
ZHCC,62,22,6
ZHCC,62,23,5
ZHCC,62,24,4
ZHCC,62,25,13
ZHCC,62,26,7
ZHCC,62,27,7
ZHCC,62,28,4
ZHCC,62,29,7
ZHCC,62,30,7
ZHCC,62,31,7
ZHCC,62,32,5
ZHCC,62,33,4
ZHCC,62,34,8
ZHCC,62,35,6
ZHCC,62,36,4
ZHCC,62,37,5
ZHCC,62,38,5
ZHCC,62,39,8
ZHCC,62,40,8
ZHCC,62,41,7
ZHCC,62,42,6
ZHCC,62,43,7
ZHCC,62,44,4
ZHCC,62,45,8
ZHCC,62,46,7
ZHCC,62,47,11
ZHCC,62,48,4
ZHCC,62,49,5
ZHCC,62,50,6
ZHCC,63,1,4
ZHCC,63,2,7
ZHCC,63,3,6
ZHCC,63,4,7
ZHCC,63,5,8
ZHCC,63,6,4
ZHCC,63,7,8
ZHCC,63,8,5
ZHCC,63,9,7
ZHCC,63,10,6
ZHCC,63,11,9
ZHCC,63,12,6
ZHCC,63,13,4
ZHCC,63,14,8
ZHCC,63,15,5
ZHCC,63,16,6
ZHCC,63,17,6
ZHCC,63,18,9
ZHCC,63,19,8
ZHCC,63,21,6
ZHCC,63,22,7
ZHCC,63,23,4
ZHCC,63,24,6
ZHCC,63,25,4
ZHCC,63,26,9
ZHCC,63,27,9
ZHCC,63,28,5
ZHCC,63,29,8
ZHCC,63,30,7
ZHCC,63,31,6
ZHCC,63,32,9
ZHCC,63,33,10
ZHCC,63,34,7
ZHCC,63,35,4
ZHCC,63,36,7
ZHCC,63,37,5
ZHCC,63,38,4
ZHCC,63,39,6
ZHCC,63,40,5
ZHCC,63,41,6
ZHCC,63,42,4
ZHCC,63,43,8
ZHCC,63,44,5
ZHCC,63,45,8
ZHCC,63,46,6
ZHCC,63,47,7
ZHCC,63,48,7
ZHCC,63,49,4
ZHCC,63,50,8
ZHCC,64,1,5
ZHCC,64,2,9
ZHCC,64,3,8
ZHCC,64,4,5
ZHCC,64,5,5
ZHCC,64,6,5
ZHCC,64,7,6
ZHCC,64,8,9
ZHCC,64,9,11
ZHCC,64,10,5
ZHCC,64,11,4
ZHCC,64,12,9
ZHCC,64,13,5
ZHCC,64,14,7
ZHCC,64,15,11
ZHCC,64,16,8
ZHCC,64,17,13
ZHCC,64,18,7
ZHCC,64,19,5
ZHCC,64,20,8
ZHCC,64,21,8
ZHCC,64,22,8
ZHCC,64,23,6
ZHCC,64,24,9
ZHCC,64,25,9
ZHCC,64,26,8
ZHCC,64,27,6
ZHCC,64,28,6
ZHCC,64,29,6
ZHCC,64,30,12
ZHCC,64,31,5
ZHCC,64,32,4
ZHCC,64,33,10
ZHCC,64,34,8
ZHCC,64,35,7
ZHCC,64,36,9
ZHCC,64,37,11
ZHCC,64,38,6
ZHCC,64,39,10
ZHCC,64,40,7
ZHCC,64,41,8
ZHCC,64,42,11
ZHCC,64,43,8
ZHCC,64,44,8
ZHCC,64,45,6
ZHCC,64,46,7
ZHCC,64,47,5
ZHCC,64,48,6
ZHCC,64,49,10
ZHCC,64,50,9
ZHCC,65,1,6
ZHCC,65,2,10
ZHCC,65,3,11
ZHCC,65,4,8
ZHCC,65,5,9
ZHCC,65,6,7
ZHCC,65,7,6
ZHCC,65,8,6
ZHCC,65,9,9
ZHCC,65,10,7
ZHCC,65,11,6
ZHCC,65,12,9
ZHCC,65,13,10
ZHCC,65,14,5
ZHCC,65,15,9
ZHCC,65,16,9
ZHCC,65,17,8
ZHCC,65,18,6
ZHCC,65,19,10
ZHCC,65,20,7
ZHCC,65,21,8
ZHCC,65,22,5
ZHCC,65,23,6
ZHCC,65,25,4
ZHCC,65,26,7
ZHCC,65,27,9
ZHCC,65,28,6
ZHCC,65,29,7
ZHCC,65,30,10
ZHCC,65,31,5
ZHCC,65,32,6
ZHCC,65,33,5
ZHCC,65,34,6
ZHCC,65,35,10
ZHCC,65,36,9
ZHCC,65,37,5
ZHCC,65,38,5
ZHCC,65,39,6
ZHCC,65,40,6
ZHCC,65,41,6
ZHCC,65,42,5
ZHCC,65,43,6
ZHCC,65,44,9
ZHCC,65,45,10
ZHCC,65,46,5
ZHCC,65,47,8
ZHCC,65,48,9
ZHCC,65,49,8
ZHCC,65,50,7
ZHCC,66,1,8
ZHCC,66,2,8
ZHCC,66,3,6
ZHCC,66,4,5
ZHCC,66,5,5
ZHCC,66,6,7
ZHCC,66,7,9
ZHCC,66,8,5
ZHCC,66,9,8
ZHCC,66,10,8
ZHCC,66,11,6
ZHCC,66,12,7
ZHCC,66,13,6
ZHCC,66,14,6
ZHCC,66,15,8
ZHCC,66,16,9
ZHCC,66,17,5
ZHCC,66,18,5
ZHCC,66,19,5
ZHCC,66,20,6
ZHCC,66,21,5
ZHCC,66,22,7
ZHCC,66,23,7
ZHCC,66,24,9
ZHCC,66,25,8
ZHCC,66,26,8
ZHCC,66,27,8
ZHCC,66,28,7
ZHCC,66,29,7
ZHCC,66,30,10
ZHCC,66,31,6
ZHCC,66,32,6
ZHCC,66,33,6
ZHCC,66,34,8
ZHCC,66,35,6
ZHCC,66,36,6
ZHCC,66,37,9
ZHCC,66,38,10
ZHCC,66,39,7
ZHCC,66,40,8
ZHCC,66,41,10
ZHCC,66,42,14
ZHCC,66,43,4
ZHCC,66,44,9
ZHCC,66,45,8
ZHCC,66,46,6
ZHCC,66,47,7
ZHCC,66,48,5
ZHCC,66,49,6
ZHCC,66,50,7
ZHCC,67,1,8
ZHCC,67,2,7
ZHCC,67,3,13
ZHCC,67,4,6
ZHCC,67,5,13
ZHCC,67,6,5
ZHCC,67,7,8
ZHCC,67,8,10
ZHCC,67,9,7
ZHCC,67,10,10
ZHCC,67,11,7
ZHCC,67,12,11
ZHCC,67,13,7
ZHCC,67,14,7
ZHCC,67,15,7
ZHCC,67,16,4
ZHCC,67,17,6
ZHCC,67,18,6
ZHCC,67,19,8
ZHCC,67,20,9
ZHCC,67,21,4
ZHCC,67,22,8
ZHCC,67,23,6
ZHCC,67,24,7
ZHCC,67,25,7
ZHCC,67,26,8
ZHCC,67,27,9
ZHCC,67,28,6
ZHCC,67,29,4
ZHCC,67,30,5
ZHCC,67,31,9
ZHCC,67,32,8
ZHCC,67,33,4
ZHCC,67,34,6
ZHCC,67,35,7
ZHCC,67,36,7
ZHCC,67,37,7
ZHCC,67,38,7
ZHCC,67,39,8
ZHCC,67,40,11
ZHCC,67,41,6
ZHCC,67,42,13
ZHCC,67,43,6
ZHCC,67,44,10
ZHCC,67,45,6
ZHCC,67,46,6
ZHCC,67,47,7
ZHCC,67,48,6
ZHCC,67,49,6
ZHCC,67,50,8
ZHCC,68,1,6
ZHCC,68,2,5
ZHCC,68,3,7
ZHCC,68,4,7
ZHCC,68,5,10
ZHCC,68,6,7
ZHCC,68,7,11
ZHCC,68,8,7
ZHCC,68,9,8
ZHCC,68,10,7
ZHCC,68,11,6
ZHCC,68,12,5
ZHCC,68,13,4
ZHCC,68,14,9
ZHCC,68,15,8
ZHCC,68,16,8
ZHCC,68,17,6
ZHCC,68,18,8
ZHCC,68,19,8
ZHCC,68,20,7
ZHCC,68,21,6
ZHCC,68,22,6
ZHCC,68,23,6
ZHCC,68,24,7
ZHCC,68,25,5
ZHCC,68,26,8
ZHCC,68,27,5
ZHCC,68,28,7
ZHCC,68,29,7
ZHCC,68,30,8
ZHCC,68,31,10
ZHCC,68,32,7
ZHCC,68,33,7
ZHCC,68,34,5
ZHCC,68,35,10
ZHCC,68,36,5
ZHCC,68,37,9
ZHCC,68,38,5
ZHCC,68,39,6
ZHCC,68,40,7
ZHCC,68,41,7
ZHCC,68,42,7
ZHCC,68,43,6
ZHCC,68,44,6
ZHCC,68,45,5
ZHCC,68,46,5
ZHCC,68,47,6
ZHCC,68,48,6
ZHCC,68,49,8
ZHCC,68,50,7
ZHCC,69,1,6
ZHCC,69,2,5
ZHCC,69,3,8
ZHCC,69,4,5
ZHCC,69,5,9
ZHCC,69,6,8
ZHCC,69,7,5
ZHCC,69,8,4
ZHCC,69,9,6
ZHCC,69,10,5
ZHCC,69,11,7
ZHCC,69,12,5
ZHCC,69,13,9
ZHCC,69,14,8
ZHCC,69,16,5
ZHCC,69,17,8
ZHCC,69,18,6
ZHCC,69,19,4
ZHCC,69,20,7
ZHCC,69,21,9
ZHCC,69,22,6
ZHCC,69,23,7
ZHCC,69,24,5
ZHCC,69,25,5
ZHCC,69,26,4
ZHCC,69,27,8
ZHCC,69,28,8
ZHCC,69,29,11
ZHCC,69,30,7
ZHCC,69,31,7
ZHCC,69,34,11
ZHCC,69,35,7
ZHCC,69,37,10
ZHCC,69,38,7
ZHCC,69,39,5
ZHCC,69,40,6
ZHCC,69,41,5
ZHCC,69,42,10
ZHCC,69,43,7
ZHCC,69,44,8
ZHCC,69,45,6
ZHCC,69,46,7
ZHCC,69,47,9
ZHCC,69,48,6
ZHCC,69,49,4
ZHCC,69,50,4
ZHCC,70,2,9
ZHCC,70,3,7
ZHCC,70,4,7
ZHCC,70,5,5
ZHCC,70,6,5
ZHCC,70,7,10
ZHCC,70,8,7
ZHCC,70,9,9
ZHCC,70,10,5
ZHCC,70,11,7
ZHCC,70,12,6
ZHCC,70,13,11
ZHCC,70,14,9
ZHCC,70,15,5
ZHCC,70,16,8
ZHCC,70,17,6
ZHCC,70,18,5
ZHCC,70,19,7
ZHCC,70,20,6
ZHCC,70,21,5
ZHCC,70,22,7
ZHCC,70,23,7
ZHCC,70,24,8
ZHCC,70,25,8
ZHCC,70,26,7
ZHCC,70,27,7
ZHCC,70,28,5
ZHCC,70,29,8
ZHCC,70,30,5
ZHCC,70,31,10
ZHCC,70,32,7
ZHCC,70,33,6
ZHCC,70,34,8
ZHCC,70,35,8
ZHCC,70,36,7
ZHCC,70,37,5
ZHCC,70,38,4
ZHCC,70,39,6
ZHCC,70,40,6
ZHCC,70,41,4
ZHCC,70,42,7
ZHCC,70,43,4
ZHCC,70,44,8
ZHCC,70,45,6
ZHCC,70,46,4
ZHCC,70,47,6
ZHCC,70,48,9
ZHCC,70,49,6
ZHCC,70,50,11
ZHCC,71,1,5
ZHCC,71,2,7
ZHCC,71,3,5
ZHCC,71,4,4
ZHCC,71,5,9
ZHCC,71,6,7
ZHCC,71,7,4
ZHCC,71,8,8
ZHCC,71,9,5
ZHCC,71,10,7
ZHCC,71,11,5
ZHCC,71,12,7
ZHCC,71,13,4
ZHCC,71,14,4
ZHCC,71,15,10
ZHCC,71,16,7
ZHCC,71,17,11
ZHCC,71,18,7
ZHCC,71,19,9
ZHCC,71,20,9
ZHCC,71,21,9
ZHCC,71,22,6
ZHCC,71,23,4
ZHCC,71,24,5
ZHCC,71,25,5
ZHCC,71,26,6
ZHCC,71,27,12
ZHCC,71,28,5
ZHCC,71,29,8
ZHCC,71,30,7
ZHCC,71,31,5
ZHCC,71,32,4
ZHCC,71,33,10
ZHCC,71,34,7
ZHCC,71,35,7
ZHCC,71,36,6
ZHCC,71,37,7
ZHCC,71,38,4
ZHCC,71,39,6
ZHCC,71,40,6
ZHCC,71,41,7
ZHCC,71,42,7
ZHCC,71,43,7
ZHCC,71,44,10
ZHCC,71,45,8
ZHCC,71,46,5
ZHCC,71,47,7
ZHCC,71,48,11
ZHCC,71,49,5
ZHCC,71,50,9
ZHCC,72,1,10
ZHCC,72,2,6
ZHCC,72,3,7
ZHCC,72,4,9
ZHCC,72,5,8
ZHCC,72,6,6
ZHCC,72,7,6
ZHCC,72,8,7
ZHCC,72,9,7
ZHCC,72,10,10
ZHCC,72,11,8
ZHCC,72,12,9
ZHCC,72,13,8
ZHCC,72,14,4
ZHCC,72,15,7
ZHCC,72,16,5
ZHCC,72,17,6
ZHCC,72,18,7
ZHCC,72,19,8
ZHCC,72,20,9
ZHCC,72,21,6
ZHCC,72,22,8
ZHCC,72,23,10
ZHCC,72,24,5
ZHCC,72,25,7
ZHCC,72,26,7
ZHCC,72,27,9
ZHCC,72,28,4
ZHCC,72,29,5
ZHCC,72,30,6
ZHCC,72,31,7
ZHCC,72,32,6
ZHCC,72,33,6
ZHCC,72,34,10
ZHCC,72,35,8
ZHCC,72,36,7
ZHCC,72,37,7
ZHCC,72,38,7
ZHCC,72,39,6
ZHCC,72,40,5
ZHCC,72,41,7
ZHCC,72,42,5
ZHCC,72,43,10
ZHCC,72,44,6
ZHCC,72,45,7
ZHCC,72,46,6
ZHCC,72,47,9
ZHCC,72,48,9
ZHCC,72,49,7
ZHCC,72,50,11
ZHCC,73,1,6
ZHCC,73,2,7
ZHCC,73,3,8
ZHCC,73,4,7
ZHCC,73,5,6
ZHCC,73,6,7
ZHCC,73,7,4
ZHCC,73,8,11
ZHCC,73,9,6
ZHCC,73,10,8
ZHCC,73,11,7
ZHCC,73,12,10
ZHCC,73,13,9
ZHCC,73,14,5
ZHCC,73,15,4
ZHCC,73,16,7
ZHCC,73,17,10
ZHCC,73,18,6
ZHCC,73,19,8
ZHCC,73,20,8
ZHCC,73,21,10
ZHCC,73,22,6
ZHCC,73,23,4
ZHCC,73,24,8
ZHCC,73,25,6
ZHCC,73,26,8
ZHCC,73,27,7
ZHCC,73,28,9
ZHCC,73,29,6
ZHCC,73,30,5
ZHCC,73,31,7
ZHCC,73,32,8
ZHCC,73,33,6
ZHCC,73,34,10
ZHCC,73,35,5
ZHCC,73,36,5
ZHCC,73,37,8
ZHCC,73,38,5
ZHCC,73,39,8
ZHCC,73,40,10
ZHCC,73,41,7
ZHCC,73,42,6
ZHCC,73,43,5
ZHCC,73,44,7
ZHCC,73,46,9
ZHCC,73,47,4
ZHCC,73,48,4
ZHCC,73,49,6
ZHCC,73,50,7
ZHCC,74,1,6
ZHCC,74,2,5
ZHCC,74,3,9
ZHCC,74,4,4
ZHCC,74,5,6
ZHCC,74,6,9
ZHCC,74,7,8
ZHCC,74,8,10
ZHCC,74,9,12
ZHCC,74,10,5
ZHCC,74,11,4
ZHCC,74,12,6
ZHCC,74,13,7
ZHCC,74,14,8
ZHCC,74,15,4
ZHCC,74,16,10
ZHCC,74,17,9
ZHCC,74,18,7
ZHCC,74,19,9
ZHCC,74,20,4
ZHCC,74,21,9
ZHCC,74,22,8
ZHCC,74,23,7
ZHCC,74,24,7
ZHCC,74,25,5
ZHCC,74,26,11
ZHCC,74,27,7
ZHCC,74,28,7
ZHCC,74,29,8
ZHCC,74,30,6
ZHCC,74,31,8
ZHCC,74,32,6
ZHCC,74,33,6
ZHCC,74,34,7
ZHCC,74,36,12
ZHCC,74,37,6
ZHCC,74,38,5
ZHCC,74,39,5
ZHCC,74,40,8
ZHCC,74,41,7
ZHCC,74,42,10
ZHCC,74,43,9
ZHCC,74,44,6
ZHCC,74,45,6
ZHCC,74,46,7
ZHCC,74,47,10
ZHCC,74,48,8
ZHCC,74,49,7
ZHCC,74,50,10
ZHCC,75,1,7
ZHCC,75,2,5
ZHCC,75,3,7
ZHCC,75,4,7
ZHCC,75,5,9
ZHCC,75,6,9
ZHCC,75,7,5
ZHCC,75,8,7
ZHCC,75,9,5
ZHCC,75,10,7
ZHCC,75,11,7
ZHCC,75,12,6
ZHCC,75,13,8
ZHCC,75,14,8
ZHCC,75,15,7
ZHCC,75,16,8
ZHCC,75,17,6
ZHCC,75,19,7
ZHCC,75,20,8
ZHCC,75,21,4
ZHCC,75,22,7
ZHCC,75,23,5
ZHCC,75,24,4
ZHCC,75,25,6
ZHCC,75,26,5
ZHCC,75,27,9
ZHCC,75,28,9
ZHCC,75,29,7
ZHCC,75,30,5
ZHCC,75,31,7
ZHCC,75,32,10
ZHCC,75,33,9
ZHCC,75,34,9
ZHCC,75,35,5
ZHCC,75,36,8
ZHCC,75,37,7
ZHCC,75,38,8
ZHCC,75,39,8
ZHCC,75,40,5
ZHCC,75,41,5
ZHCC,75,42,6
ZHCC,75,43,7
ZHCC,75,44,8
ZHCC,75,45,4
ZHCC,75,46,9
ZHCC,75,47,10
ZHCC,75,48,11
ZHCC,75,49,10
ZHCC,75,50,8
ZHCC,76,1,13
ZHCC,76,2,7
ZHCC,76,3,7
ZHCC,76,4,8
ZHCC,76,5,7
ZHCC,76,6,6
ZHCC,76,7,7
ZHCC,76,8,5
ZHCC,76,10,7
ZHCC,76,11,10
ZHCC,76,12,6
ZHCC,76,13,9
ZHCC,76,14,7
ZHCC,76,15,6
