,jichang,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
201,ZBAA,51,14,1,15,0.02,0.14,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
202,ZBAA,51,14,1,16,0.08,0.12,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
203,ZBAA,51,14,1,17,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
204,ZBAA,52,15,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
205,ZBAA,52,15,1,7,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
206,ZBAA,52,15,1,9,0.14,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
207,ZBAA,52,15,1,10,0.18,0.8200000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
208,ZBAA,52,15,1,11,0.08,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
209,ZBAA,52,15,1,12,0.12,0.56,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
210,ZBAA,52,15,1,13,0.08,0.44000000000000006,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
211,ZBAA,52,15,1,14,0.12,0.36000000000000004,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
212,ZBAA,52,15,1,15,0.12,0.23999999999999996,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
213,ZBAA,52,15,1,16,0.02,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
214,ZBAA,52,15,1,17,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
215,ZBAA,52,15,1,18,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
216,ZBAA,52,15,1,19,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
217,ZBAA,52,15,1,20,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
218,ZBAA,53,16,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
219,ZBAA,53,16,1,7,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
220,ZBAA,53,16,1,8,0.02,0.9600000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
221,ZBAA,53,16,1,9,0.08,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
222,ZBAA,53,16,1,10,0.1,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
223,ZBAA,53,16,1,11,0.1,0.76,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
224,ZBAA,53,16,1,12,0.16,0.66,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
225,ZBAA,53,16,1,13,0.04,0.5,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
226,ZBAA,53,16,1,14,0.14,0.46,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
227,ZBAA,53,16,1,15,0.16,0.32,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
228,ZBAA,53,16,1,16,0.12,0.16,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
229,ZBAA,53,16,1,17,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
230,ZBAA,54,14,1,5,0.02,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
231,ZBAA,54,14,1,6,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
232,ZBAA,54,14,1,7,0.08,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
233,ZBAA,54,14,1,8,0.1,0.88,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
234,ZBAA,54,14,1,9,0.1,0.78,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
235,ZBAA,54,14,1,10,0.08,0.6799999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
236,ZBAA,54,14,1,11,0.1,0.6,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
237,ZBAA,54,14,1,12,0.18,0.5,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
238,ZBAA,54,14,1,13,0.1,0.32000000000000006,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
239,ZBAA,54,14,1,14,0.1,0.21999999999999997,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
240,ZBAA,54,14,1,15,0.08,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
241,ZBAA,54,14,1,16,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
242,ZBAA,54,14,1,18,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
243,ZBAA,55,14,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
244,ZBAA,55,14,1,7,0.04,0.98,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
245,ZBAA,55,14,1,8,0.04,0.94,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
246,ZBAA,55,14,1,9,0.12,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
247,ZBAA,55,14,1,10,0.08,0.78,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
248,ZBAA,55,14,1,11,0.18,0.7,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
249,ZBAA,55,14,1,12,0.16,0.52,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
250,ZBAA,55,14,1,13,0.08,0.36000000000000004,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
251,ZBAA,55,14,1,14,0.18,0.28,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
252,ZBAA,55,14,1,15,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
253,ZBAA,55,14,1,20,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
254,ZBAA,55,14,1,21,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
255,ZBAA,56,15,1,4,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
256,ZBAA,56,15,1,5,0.02,0.98,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
257,ZBAA,56,15,1,6,0.02,0.96,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
258,ZBAA,56,15,1,7,0.02,0.94,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
259,ZBAA,56,15,1,8,0.06,0.9199999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
260,ZBAA,56,15,1,9,0.18,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
261,ZBAA,56,15,1,10,0.04,0.6800000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
262,ZBAA,56,15,1,11,0.16,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
263,ZBAA,56,15,1,12,0.1,0.48,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
264,ZBAA,56,15,1,13,0.12,0.38,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
265,ZBAA,56,15,1,14,0.04,0.26,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
266,ZBAA,56,15,1,15,0.1,0.22,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
267,ZBAA,56,15,1,16,0.06,0.12,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
268,ZBAA,56,15,1,18,0.06,0.06,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
269,ZBAA,57,14,1,7,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
270,ZBAA,57,14,1,8,0.08,0.96,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
271,ZBAA,57,14,1,9,0.14,0.8800000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
272,ZBAA,57,14,1,10,0.12,0.7400000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
273,ZBAA,57,14,1,11,0.16,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
274,ZBAA,57,14,1,12,0.18,0.46,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
275,ZBAA,57,14,1,13,0.12,0.28,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
276,ZBAA,57,14,1,14,0.06,0.15999999999999998,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
277,ZBAA,57,14,1,15,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
278,ZBAA,57,14,1,16,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
279,ZBAA,57,14,1,22,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
280,ZBAA,58,15,1,4,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
281,ZBAA,58,15,1,7,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
282,ZBAA,58,15,1,8,0.12,0.9199999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
283,ZBAA,58,15,1,9,0.12,0.8,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
284,ZBAA,58,15,1,10,0.22,0.6799999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
285,ZBAA,58,15,1,11,0.16,0.45999999999999996,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
286,ZBAA,58,15,1,12,0.02,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
287,ZBAA,58,15,1,13,0.06,0.28,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
288,ZBAA,58,15,1,14,0.04,0.22,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
289,ZBAA,58,15,1,15,0.08,0.18,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
290,ZBAA,58,15,1,16,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
291,ZBAA,58,15,1,17,0.06,0.06,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
292,ZBAA,59,14,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
293,ZBAA,59,14,1,7,0.06,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
294,ZBAA,59,14,1,9,0.1,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
295,ZBAA,59,14,1,10,0.12,0.8200000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
296,ZBAA,59,14,1,11,0.16,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
297,ZBAA,59,14,1,12,0.14,0.54,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
298,ZBAA,59,14,1,13,0.14,0.4000000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
299,ZBAA,59,14,1,14,0.16,0.26,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
300,ZBAA,59,14,1,15,0.06,0.1,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
301,ZBAA,59,14,1,16,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
302,ZBAA,59,14,1,17,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
303,ZBAA,60,14,1,5,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
304,ZBAA,60,14,1,6,0.02,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
305,ZBAA,60,14,1,7,0.1,0.9600000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
306,ZBAA,60,14,1,8,0.12,0.8600000000000001,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
307,ZBAA,60,14,1,9,0.04,0.7400000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
308,ZBAA,60,14,1,10,0.14,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
309,ZBAA,60,14,1,11,0.14,0.56,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
310,ZBAA,60,14,1,12,0.12,0.42000000000000004,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
311,ZBAA,60,14,1,13,0.04,0.3,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
312,ZBAA,60,14,1,14,0.12,0.26,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
313,ZBAA,60,14,1,15,0.06,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
314,ZBAA,60,14,1,16,0.02,0.08,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
315,ZBAA,60,14,1,17,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
316,ZBAA,60,14,1,18,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.95,0.92,0.89,0.86,0.83
317,ZBHH,36,5,1,3,0.37209302325581395,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
318,ZBHH,36,5,1,4,0.37209302325581395,0.6279069767441862,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
319,ZBHH,36,5,1,5,0.16279069767441862,0.2558139534883721,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
320,ZBHH,36,5,1,6,0.06976744186046512,0.09302325581395349,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
321,ZBHH,36,5,1,8,0.023255813953488372,0.023255813953488372,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
322,ZBHH,37,6,1,3,0.32558139534883723,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
323,ZBHH,37,6,1,4,0.18604651162790697,0.6744186046511628,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
324,ZBHH,37,6,1,5,0.27906976744186046,0.4883720930232558,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
325,ZBHH,37,6,1,6,0.13953488372093023,0.20930232558139533,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
326,ZBHH,37,6,1,7,0.06976744186046512,0.06976744186046512,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
327,ZBHH,38,6,1,3,0.23076923076923078,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
328,ZBHH,38,6,1,4,0.38461538461538464,0.7692307692307694,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
329,ZBHH,38,6,1,5,0.10256410256410256,0.3846153846153847,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
330,ZBHH,38,6,1,6,0.23076923076923078,0.2820512820512821,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
331,ZBHH,38,6,1,8,0.02564102564102564,0.05128205128205128,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
332,ZBHH,38,6,1,9,0.02564102564102564,0.02564102564102564,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
333,ZBHH,39,5,1,3,0.28888888888888886,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
334,ZBHH,39,5,1,4,0.4444444444444444,0.7111111111111111,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
335,ZBHH,39,5,1,5,0.2222222222222222,0.26666666666666666,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
336,ZBHH,39,5,1,7,0.022222222222222223,0.044444444444444446,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
337,ZBHH,39,5,1,8,0.022222222222222223,0.022222222222222223,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
338,ZBHH,40,5,1,3,0.16666666666666666,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
339,ZBHH,40,5,1,4,0.3333333333333333,0.8333333333333333,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
340,ZBHH,40,5,1,5,0.38095238095238093,0.5,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
341,ZBHH,40,5,1,6,0.09523809523809523,0.11904761904761904,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
342,ZBHH,40,5,1,7,0.023809523809523808,0.023809523809523808,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
343,ZBHH,41,5,1,3,0.25,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
344,ZBHH,41,5,1,4,0.4,0.7500000000000001,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
345,ZBHH,41,5,1,5,0.325,0.35000000000000003,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
346,ZBHH,41,5,1,6,0.025,0.025,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
347,ZBHH,42,5,1,3,0.28888888888888886,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
348,ZBHH,42,5,1,4,0.37777777777777777,0.711111111111111,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
349,ZBHH,42,5,1,5,0.2,0.33333333333333337,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
350,ZBHH,42,5,1,6,0.08888888888888889,0.13333333333333333,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
351,ZBHH,42,5,1,7,0.044444444444444446,0.044444444444444446,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
352,ZBHH,43,6,1,3,0.3409090909090909,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
353,ZBHH,43,6,1,4,0.2727272727272727,0.6590909090909091,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
354,ZBHH,43,6,1,5,0.1590909090909091,0.38636363636363635,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
355,ZBHH,43,6,1,6,0.11363636363636363,0.22727272727272727,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
356,ZBHH,43,6,1,7,0.11363636363636363,0.11363636363636363,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
357,ZBHH,44,6,1,3,0.3111111111111111,1.0,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
358,ZBHH,44,6,1,4,0.24444444444444444,0.6888888888888889,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
359,ZBHH,44,6,1,5,0.24444444444444444,0.44444444444444436,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
360,ZBHH,44,6,1,6,0.08888888888888889,0.2,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
361,ZBHH,44,6,1,7,0.06666666666666667,0.11111111111111112,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
362,ZBHH,44,6,1,8,0.022222222222222223,0.044444444444444446,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
363,ZBHH,44,6,1,9,0.022222222222222223,0.022222222222222223,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
364,ZBHH,45,6,1,3,0.30434782608695654,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
365,ZBHH,45,6,1,4,0.21739130434782608,0.6956521739130435,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
366,ZBHH,45,6,1,5,0.21739130434782608,0.4782608695652173,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
367,ZBHH,45,6,1,6,0.17391304347826086,0.2608695652173913,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
368,ZBHH,45,6,1,7,0.043478260869565216,0.08695652173913043,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
369,ZBHH,45,6,1,8,0.021739130434782608,0.043478260869565216,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
370,ZBHH,45,6,1,9,0.021739130434782608,0.021739130434782608,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
371,ZBHH,46,6,1,3,0.2857142857142857,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
372,ZBHH,46,6,1,4,0.23809523809523808,0.7142857142857143,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
373,ZBHH,46,6,1,5,0.2619047619047619,0.47619047619047616,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
374,ZBHH,46,6,1,6,0.09523809523809523,0.21428571428571427,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
375,ZBHH,46,6,1,7,0.09523809523809523,0.11904761904761904,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
376,ZBHH,46,6,1,8,0.023809523809523808,0.023809523809523808,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
377,ZBHH,47,5,1,3,0.21739130434782608,0.9999999999999999,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
378,ZBHH,47,5,1,4,0.41304347826086957,0.782608695652174,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
379,ZBHH,47,5,1,5,0.2608695652173913,0.3695652173913043,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
380,ZBHH,47,5,1,6,0.08695652173913043,0.10869565217391304,0.95,0.92,0.89,0.86,0.83,0.8076471769115443,0.8061179415292354,0.8045887061469266,0.8030594707646178,0.8015302353823089
