,shanqu,shike,quedingxingrongliang,quedingxingronglianggailv,buquedingxingrongliang,buquedingxingronglianggailv,leijiagailv,1,2,3,4,5,6,7,8,9,10
149,ZBAAAR04,47,14,1,12,0.08,0.34,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
150,ZBAAAR04,47,14,1,13,0.04,0.26,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
151,ZBAAAR04,47,14,1,14,0.1,0.22,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
152,ZBAAAR04,47,14,1,15,0.06,0.12,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
153,ZBAAAR04,47,14,1,16,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
154,ZBAAAR04,47,14,1,17,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
155,ZBAAAR04,48,14,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
156,ZBAAAR04,48,14,1,7,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
157,ZBAAAR04,48,14,1,8,0.04,0.92,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
158,ZBAAAR04,48,14,1,9,0.14,0.88,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
159,ZBAAAR04,48,14,1,10,0.14,0.74,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
160,ZBAAAR04,48,14,1,11,0.14,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
161,ZBAAAR04,48,14,1,12,0.12,0.4600000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
162,ZBAAAR04,48,14,1,13,0.14,0.3400000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
163,ZBAAAR04,48,14,1,14,0.08,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
164,ZBAAAR04,48,14,1,15,0.1,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
165,ZBAAAR04,48,14,1,18,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
166,ZBAAAR04,49,14,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
167,ZBAAAR04,49,14,1,8,0.08,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
168,ZBAAAR04,49,14,1,9,0.08,0.9,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
169,ZBAAAR04,49,14,1,10,0.12,0.82,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
170,ZBAAAR04,49,14,1,11,0.2,0.7000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
171,ZBAAAR04,49,14,1,12,0.06,0.5,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
172,ZBAAAR04,49,14,1,13,0.24,0.44,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
173,ZBAAAR04,49,14,1,14,0.06,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
174,ZBAAAR04,49,14,1,15,0.04,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
175,ZBAAAR04,49,14,1,16,0.08,0.1,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
176,ZBAAAR04,49,14,1,18,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
177,ZBAAAR04,50,15,1,7,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
178,ZBAAAR04,50,15,1,8,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
179,ZBAAAR04,50,15,1,9,0.08,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
180,ZBAAAR04,50,15,1,10,0.1,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
181,ZBAAAR04,50,15,1,11,0.14,0.7400000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
182,ZBAAAR04,50,15,1,12,0.14,0.6000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
183,ZBAAAR04,50,15,1,13,0.14,0.46,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
184,ZBAAAR04,50,15,1,14,0.06,0.32,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
185,ZBAAAR04,50,15,1,15,0.14,0.26,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
186,ZBAAAR04,50,15,1,16,0.08,0.12,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
187,ZBAAAR04,50,15,1,19,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
188,ZBAAAR04,51,16,1,7,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
189,ZBAAAR04,51,16,1,8,0.04,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
190,ZBAAAR04,51,16,1,10,0.14,0.9400000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
191,ZBAAAR04,51,16,1,11,0.14,0.8000000000000003,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
192,ZBAAAR04,51,16,1,12,0.04,0.6600000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
193,ZBAAAR04,51,16,1,13,0.12,0.6200000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
194,ZBAAAR04,51,16,1,14,0.14,0.5,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
195,ZBAAAR04,51,16,1,15,0.2,0.36000000000000004,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
196,ZBAAAR04,51,16,1,16,0.04,0.16,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
197,ZBAAAR04,51,16,1,17,0.06,0.12,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
198,ZBAAAR04,51,16,1,18,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
199,ZBAAAR04,51,16,1,19,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
200,ZBAAAR04,52,15,1,7,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
201,ZBAAAR04,52,15,1,8,0.06,0.98,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
202,ZBAAAR04,52,15,1,9,0.12,0.9199999999999999,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
203,ZBAAAR04,52,15,1,10,0.12,0.8,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
204,ZBAAAR04,52,15,1,11,0.18,0.6800000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
205,ZBAAAR04,52,15,1,12,0.06,0.5,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
206,ZBAAAR04,52,15,1,13,0.08,0.44,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
207,ZBAAAR04,52,15,1,14,0.08,0.36,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
208,ZBAAAR04,52,15,1,15,0.14,0.28,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
209,ZBAAAR04,52,15,1,16,0.06,0.14,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
210,ZBAAAR04,52,15,1,17,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
211,ZBAAAR04,52,15,1,19,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
212,ZBAAAR04,53,15,1,7,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
213,ZBAAAR04,53,15,1,8,0.06,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
214,ZBAAAR04,53,15,1,9,0.18,0.9,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
215,ZBAAAR04,53,15,1,10,0.06,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
216,ZBAAAR04,53,15,1,11,0.16,0.66,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
217,ZBAAAR04,53,15,1,12,0.1,0.5,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
218,ZBAAAR04,53,15,1,13,0.04,0.4,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
219,ZBAAAR04,53,15,1,14,0.16,0.36,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
220,ZBAAAR04,53,15,1,15,0.06,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
221,ZBAAAR04,53,15,1,16,0.12,0.13999999999999999,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
222,ZBAAAR04,53,15,1,17,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
223,ZBAAAR04,54,13,1,6,0.02,1.0000000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
224,ZBAAAR04,54,13,1,7,0.08,0.9800000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
225,ZBAAAR04,54,13,1,8,0.16,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
226,ZBAAAR04,54,13,1,9,0.16,0.74,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
227,ZBAAAR04,54,13,1,10,0.18,0.5800000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
228,ZBAAAR04,54,13,1,11,0.14,0.4,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
229,ZBAAAR04,54,13,1,12,0.1,0.26,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
230,ZBAAAR04,54,13,1,13,0.04,0.16,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
231,ZBAAAR04,54,13,1,14,0.06,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
232,ZBAAAR04,54,13,1,15,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
233,ZBAAAR04,54,13,1,16,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
234,ZBAAAR04,55,13,1,5,0.06,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
235,ZBAAAR04,55,13,1,6,0.06,0.94,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
236,ZBAAAR04,55,13,1,7,0.08,0.8799999999999999,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
237,ZBAAAR04,55,13,1,8,0.16,0.8,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
238,ZBAAAR04,55,13,1,9,0.18,0.64,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
239,ZBAAAR04,55,13,1,10,0.08,0.4600000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
240,ZBAAAR04,55,13,1,11,0.08,0.38000000000000006,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
241,ZBAAAR04,55,13,1,12,0.06,0.30000000000000004,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
242,ZBAAAR04,55,13,1,13,0.1,0.23999999999999996,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
243,ZBAAAR04,55,13,1,14,0.08,0.14,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
244,ZBAAAR04,55,13,1,15,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
245,ZBAAAR04,55,13,1,16,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
246,ZBAAAR04,55,13,1,17,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
247,ZBAAAR04,56,14,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
248,ZBAAAR04,56,14,1,7,0.08,0.98,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
249,ZBAAAR04,56,14,1,8,0.1,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
250,ZBAAAR04,56,14,1,9,0.1,0.8,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
251,ZBAAAR04,56,14,1,10,0.22,0.7000000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
252,ZBAAAR04,56,14,1,11,0.08,0.4800000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
253,ZBAAAR04,56,14,1,12,0.06,0.4000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
254,ZBAAAR04,56,14,1,13,0.16,0.3400000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
255,ZBAAAR04,56,14,1,14,0.06,0.17999999999999997,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
256,ZBAAAR04,56,14,1,15,0.06,0.12000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
257,ZBAAAR04,56,14,1,16,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
258,ZBAAAR04,56,14,1,17,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
259,ZBAAAR04,56,14,1,18,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
260,ZBAAAR04,57,14,1,7,0.04,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
261,ZBAAAR04,57,14,1,8,0.06,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
262,ZBAAAR04,57,14,1,9,0.14,0.9000000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
263,ZBAAAR04,57,14,1,10,0.12,0.7600000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
264,ZBAAAR04,57,14,1,11,0.16,0.6400000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
265,ZBAAAR04,57,14,1,12,0.14,0.48000000000000004,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
266,ZBAAAR04,57,14,1,13,0.16,0.33999999999999997,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
267,ZBAAAR04,57,14,1,14,0.08,0.18,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
268,ZBAAAR04,57,14,1,15,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
269,ZBAAAR04,57,14,1,17,0.02,0.06,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
270,ZBAAAR04,57,14,1,18,0.04,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
271,ZBAAAR04,58,15,1,5,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
272,ZBAAAR04,58,15,1,6,0.04,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
273,ZBAAAR04,58,15,1,7,0.06,0.9400000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
274,ZBAAAR04,58,15,1,8,0.06,0.88,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
275,ZBAAAR04,58,15,1,9,0.1,0.8200000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
276,ZBAAAR04,58,15,1,10,0.2,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
277,ZBAAAR04,58,15,1,11,0.08,0.52,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
278,ZBAAAR04,58,15,1,12,0.1,0.44,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
279,ZBAAAR04,58,15,1,13,0.08,0.34,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
280,ZBAAAR04,58,15,1,14,0.06,0.26,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
281,ZBAAAR04,58,15,1,15,0.1,0.19999999999999998,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
282,ZBAAAR04,58,15,1,16,0.02,0.1,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
283,ZBAAAR04,58,15,1,17,0.04,0.08,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
284,ZBAAAR04,58,15,1,18,0.02,0.04,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
285,ZBAAAR04,58,15,1,19,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
286,ZBAAAR04,59,14,1,6,0.02,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
287,ZBAAAR04,59,14,1,7,0.02,0.9800000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
288,ZBAAAR04,59,14,1,8,0.04,0.9600000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
289,ZBAAAR04,59,14,1,9,0.08,0.9200000000000002,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
290,ZBAAAR04,59,14,1,10,0.12,0.8400000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
291,ZBAAAR04,59,14,1,11,0.24,0.7200000000000001,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
292,ZBAAAR04,59,14,1,12,0.1,0.48,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
293,ZBAAAR04,59,14,1,13,0.16,0.38,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
294,ZBAAAR04,59,14,1,14,0.12,0.22,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
295,ZBAAAR04,59,14,1,16,0.04,0.1,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
296,ZBAAAR04,59,14,1,17,0.04,0.06,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
297,ZBAAAR04,59,14,1,19,0.02,0.02,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
298,ZBAAAR04,60,15,1,9,0.12,1.0,0.95,0.92,0.89,0.86,0.83,0.9166676666666667,0.8933343333333333,0.870001,0.8466676666666667,0.8233343333333334
